prompt,temp,seq_len,gpu_id,gen_time,timestamp,ED_mean,ED_std,model,timestamp_processed,model_size,rank,chkpt_id,domain
"code: Explain what this code does:
def function_2(x): return x * 2",0.7,512,1,1747898676.288148,2025-05-22T07:24:36.288154,0.22054022550582886,0.3978666067123413,Mistral-7B,2025-05-22T10:59:22.347045,7300000000,1,20,code
fiction: Why do areas in the middle of a large continent generally have more extreme differences in temperature than areas near the coastline? (Answer: D),0.7,512,1,1747898684.2677474,2025-05-22T07:24:44.267753,0.2106679081916809,0.38332515954971313,Mistral-7B,2025-05-22T10:59:22.430335,7300000000,2,20,fiction
news: Many thought that the story was too light compared to historically based stories.,0.7,512,1,1747898692.3134701,2025-05-22T07:24:52.313476,0.2080504447221756,0.38085219264030457,Mistral-7B,2025-05-22T10:59:22.517543,7300000000,3,20,news
"wiki: In contemporary anarchism, this current survives as a tendency to support polyamory and queer anarchism.",0.7,512,1,1747898693.8779752,2025-05-22T07:24:53.877981,0.21024295687675476,0.38373667001724243,Mistral-7B,2025-05-22T10:59:22.638498,7300000000,4,20,wiki
"news: ""Showing can be more effective than telling.",0.7,512,0,1747898664.2513127,2025-05-22T07:24:24.251317,0.17484144866466522,0.3480885624885559,Mistral-7B,2025-05-22T10:59:24.060119,7300000000,0,20,news
wiki: The use of state names derived from Native American languages is common in the U.S.; an estimated 27 states have names of Native American origin.,0.7,512,0,1747898672.3338895,2025-05-22T07:24:32.333894,0.17179767787456512,0.34302186965942383,Mistral-7B,2025-05-22T10:59:24.148974,7300000000,1,20,wiki
fiction: Trees most likely change the environment in which they are located by (Answer: D),0.7,512,0,1747898680.3288698,2025-05-22T07:24:40.328874,0.17529480159282684,0.34993067383766174,Mistral-7B,2025-05-22T10:59:24.233028,7300000000,2,20,fiction
"wiki: Generally prohibited in the West at large, school corporal punishment is not unusual in Alabama, with 27,260 public school students paddled at least one time, according to government data for the 2011–2012 school year.",0.7,512,0,1747898688.5692863,2025-05-22T07:24:48.569291,0.20469188690185547,0.36859405040740967,Mistral-7B,2025-05-22T10:59:24.315878,7300000000,3,20,wiki
fiction: Coal is solid rock that began as organic material that was deposited in a swamp. The formation of coal suggests that (Answer: D),0.7,512,0,1747898693.8393824,2025-05-22T07:24:53.839387,0.2082032561302185,0.37306463718414307,Mistral-7B,2025-05-22T10:59:24.398579,7300000000,4,20,fiction
"wiki: The grouping of disorders, including PDD-NOS, autism, Asperger syndrome, Rett syndrome, and CDD, has been removed and replaced with the general term of Autism Spectrum Disorders.",0.7,512,1,1747898701.7501855,2025-05-22T07:25:01.750205,0.20835064351558685,0.3805619776248932,Mistral-7B,2025-05-22T10:59:25.793464,7300000000,0,25,wiki
news: Pro tip: The heel is centered under the body so you can feel confident and stable!,0.7,512,1,1747898708.8774,2025-05-22T07:25:08.877406,0.20743072032928467,0.3785189390182495,Mistral-7B,2025-05-22T10:59:25.878292,7300000000,1,25,news
wiki: The Alabama Alcoholic Beverage Control Board controls the sale and distribution of alcoholic beverages in the state.,0.7,512,1,1747898716.5689535,2025-05-22T07:25:16.568980,0.21633034944534302,0.3926287293434143,Mistral-7B,2025-05-22T10:59:25.959375,7300000000,2,25,wiki
"wiki: Numerous candidate genes have been located, with only small effects attributable to any particular gene.",0.7,512,1,1747898724.7442005,2025-05-22T07:25:24.744204,0.2028195858001709,0.37210166454315186,Mistral-7B,2025-05-22T10:59:26.043009,7300000000,3,25,wiki
news: The dancers currently have little information about the search process and plans to move forward.,0.7,512,1,1747898728.6401079,2025-05-22T07:25:28.640113,0.2050047665834427,0.3741900324821472,Mistral-7B,2025-05-22T10:59:26.126468,7300000000,4,25,news
"wiki: For example, the effects of a spectrally responsive albedo are illustrated by the differences between the spectrally weighted albedo of solar photovoltaic technology based on hydrogenated amorphous silicon (a-Si:H) and crystalline silicon (c-Si)-based compared to traditional spectral-integrated albedo predictions.",0.7,512,0,1747898703.6031036,2025-05-22T07:25:03.603108,0.24253982305526733,0.3941419720649719,Mistral-7B,2025-05-22T10:59:27.538283,7300000000,0,25,wiki
fiction: Why are alternative fuels being used in some automobiles? (Answer: B),0.7,512,0,1747898711.677162,2025-05-22T07:25:11.677167,0.2559460699558258,0.4117821455001831,Mistral-7B,2025-05-22T10:59:27.639222,7300000000,1,25,fiction
"wiki: Ports The Port of Mobile, Alabama's only saltwater port, is a large seaport on the Gulf of Mexico with inland waterway access to the Midwest by way of the Tennessee–Tombigbee Waterway.",0.7,512,0,1747898720.1204455,2025-05-22T07:25:20.120449,0.23780302703380585,0.38439521193504333,Mistral-7B,2025-05-22T10:59:27.735792,7300000000,2,25,wiki
news: The Bay County Sheriff’s Office has arrested four men from Atlanta after they allegedly hired local transients to cash fraudulent checks for them using stolen personal information.,0.7,512,0,1747898729.530755,2025-05-22T07:25:29.530759,0.24048180878162384,0.38871529698371887,Mistral-7B,2025-05-22T10:59:27.833232,7300000000,3,25,news
"code: Explain what this code does:
def function_44(x): return x * 2",0.7,512,0,1747898740.549375,2025-05-22T07:25:40.549379,0.25438082218170166,0.40724942088127136,Mistral-7B,2025-05-22T10:59:27.929852,7300000000,4,25,code
news: Subscribe Also see,0.7,512,0,1747898749.6068056,2025-05-22T07:25:49.606809,0.24031391739845276,0.3919204771518707,Mistral-7B,2025-05-22T10:59:29.373699,7300000000,0,30,news
"news: For those looking to prepare for the exam, the post recommends going to the AWS Training website and working on the Advanced Architecting on AWS and Security Operations on AWS trainings.",0.7,512,0,1747898755.96784,2025-05-22T07:25:55.967844,0.24130621552467346,0.38832396268844604,Mistral-7B,2025-05-22T10:59:29.468379,7300000000,1,30,news
"news: One thing to note: If you need more users, you'll create them from the command line (in similar fashion as you did above).",0.7,512,0,1747898764.167509,2025-05-22T07:26:04.167512,0.24006949365139008,0.38695546984672546,Mistral-7B,2025-05-22T10:59:29.556834,7300000000,2,30,news
"wiki: Given the long history of slavery and associated racial segregation, the Native American peoples, who have sometimes been of mixed race, have insisted on having their cultural identification respected.",0.7,512,0,1747898772.5160167,2025-05-22T07:26:12.516020,0.23255495727062225,0.376486599445343,Mistral-7B,2025-05-22T10:59:29.642299,7300000000,3,30,wiki
"wiki: Acquiring language before age six, having an IQ above 50, and having a marketable skill all predict better outcomes; independent living is unlikely with severe autism.",0.7,512,0,1747898780.2555814,2025-05-22T07:26:20.255585,0.2399357557296753,0.39009207487106323,Mistral-7B,2025-05-22T10:59:29.726277,7300000000,4,30,wiki
fiction: What do earthquakes tell scientists about the history of the planet? (Answer: B),0.7,512,1,1747898740.3304217,2025-05-22T07:25:40.330435,0.21873855590820312,0.3947261571884155,Mistral-7B,2025-05-22T10:59:31.127680,7300000000,0,30,fiction
wiki: This coincided with its failure to gain traction in Northern Europe and its unprecedented height in Latin America.,0.7,512,1,1747898747.3244355,2025-05-22T07:25:47.324439,0.19705119729042053,0.36297598481178284,Mistral-7B,2025-05-22T10:59:31.205886,7300000000,1,30,wiki
fiction: Puddles on a sidewalk are evaporating quickly. What most likely causes the puddles to evaporate? (Answer: A),0.7,512,1,1747898751.497869,2025-05-22T07:25:51.497873,0.20536747574806213,0.3755966126918793,Mistral-7B,2025-05-22T10:59:31.282630,7300000000,2,30,fiction
news: After almost 20 years there are countless things.,0.7,512,1,1747898759.6600652,2025-05-22T07:25:59.660076,0.20966175198554993,0.3810121715068817,Mistral-7B,2025-05-22T10:59:31.359226,7300000000,3,30,news
"wiki: In Alabama, majority-white districts are now expected to regularly elect Republican candidates to federal, state and local office.",0.7,512,1,1747898767.9755316,2025-05-22T07:26:07.975535,0.2066309154033661,0.3764873147010803,Mistral-7B,2025-05-22T10:59:31.435673,7300000000,4,30,wiki
fiction: What characteristic of DNA results in cell differentiation in developing embryos? (Answer: C),0.7,512,1,1747898770.377861,2025-05-22T07:26:10.377866,0.21030288934707642,0.3816036581993103,Mistral-7B,2025-05-22T10:59:32.839986,7300000000,0,35,fiction
"wiki: The total effects were greater on the black community, as almost all its citizens were disfranchised and relegated to separate and unequal treatment under the law.",0.7,512,1,1747898775.2854939,2025-05-22T07:26:15.285502,0.20503905415534973,0.3758694529533386,Mistral-7B,2025-05-22T10:59:32.917632,7300000000,1,35,wiki
wiki: The current governor is Republican Kay Ivey.,0.7,512,1,1747898782.7830951,2025-05-22T07:26:22.783099,0.2132052332162857,0.3872465491294861,Mistral-7B,2025-05-22T10:59:32.994425,7300000000,2,35,wiki
wiki: Contemporary news coverage which emphasizes black bloc demonstrations has reinforced anarchism's historical association with chaos and violence.,0.7,512,1,1747898784.1856081,2025-05-22T07:26:24.185612,0.20827756822109222,0.3799271881580353,Mistral-7B,2025-05-22T10:59:33.091317,7300000000,3,35,wiki
"fiction: In a food pyramid, which best explains why the number of organisms decreases from one trophic level to the next? (Answer: B)",0.7,512,1,1747898792.4696288,2025-05-22T07:26:32.469633,0.21358050405979156,0.3884529173374176,Mistral-7B,2025-05-22T10:59:33.167663,7300000000,4,35,fiction
"news: Photo by Walter E. Owen, Courtesy Dance Magazine Archives.",0.7,512,0,1747898788.0410204,2025-05-22T07:26:28.041028,0.24376894533634186,0.3951416313648224,Mistral-7B,2025-05-22T10:59:34.590501,7300000000,0,35,news
"wiki: At the same time, many rural people migrated to the city of Birmingham to work in new industrial jobs.",0.7,512,0,1747898796.4718568,2025-05-22T07:26:36.471861,0.24815291166305542,0.39952659606933594,Mistral-7B,2025-05-22T10:59:34.688440,7300000000,1,35,wiki
"wiki: While medications have not been found to help with core symptoms, they may be used for associated symptoms, such as irritability, inattention, or repetitive behavior patterns.",0.7,512,0,1747898804.567249,2025-05-22T07:26:44.567253,0.24979612231254578,0.40225011110305786,Mistral-7B,2025-05-22T10:59:34.766065,7300000000,2,35,wiki
"wiki: No single repetitive or self-injurious behavior seems to be specific to autism, but autism appears to have an elevated pattern of occurrence and severity of these behaviors.",0.7,512,0,1747898812.910857,2025-05-22T07:26:52.910860,0.24001221358776093,0.3891087472438812,Mistral-7B,2025-05-22T10:59:34.842042,7300000000,3,35,wiki
"news: One was located at a business on East Avenue and contact was made with Clarence Suggs, age 27, and Reginald Hughes, age 26.",0.7,512,0,1747898821.2421827,2025-05-22T07:27:01.242186,0.23951616883277893,0.38896727561950684,Mistral-7B,2025-05-22T10:59:34.917849,7300000000,4,35,news
"wiki: All of them compared gluten- and casein-free diet versus normal diet with a control group (2 double-blind randomized controlled trials, 1 double-blind crossover trial, 1 single-blind trial).",0.7,512,0,1747898830.062981,2025-05-22T07:27:10.062984,0.25068941712379456,0.40563708543777466,Mistral-7B,2025-05-22T10:59:36.308143,7300000000,0,40,wiki
news: Log out and log back in with your new credentials.,0.7,512,0,1747898837.7388303,2025-05-22T07:27:17.738837,0.24717921018600464,0.3991035521030426,Mistral-7B,2025-05-22T10:59:36.403718,7300000000,1,40,news
"fiction: Heat, light, and sound are all different forms of ___. (Answer: B)",0.7,512,0,1747898839.7508516,2025-05-22T07:27:19.750859,0.24831371009349823,0.4009113907814026,Mistral-7B,2025-05-22T10:59:36.481616,7300000000,2,40,fiction
"code: Explain what this code does:
def function_81(x): return x * 2",0.7,512,0,1747898845.5923617,2025-05-22T07:27:25.592367,0.25959253311157227,0.41546428203582764,Mistral-7B,2025-05-22T10:59:36.570157,7300000000,3,40,code
"code: Explain what this code does:
def function_93(x): return x * 2",0.7,512,0,1747898853.5628874,2025-05-22T07:27:33.562894,0.263526052236557,0.42117056250572205,Mistral-7B,2025-05-22T10:59:36.648221,7300000000,4,40,code
"news: Snowflakes of the original cast, ""The Nutcracker"" at the Mariinsky Theatre, 1892.",0.7,512,1,1747898801.062466,2025-05-22T07:26:41.062474,0.20368921756744385,0.374658465385437,Mistral-7B,2025-05-22T10:59:38.080252,7300000000,0,40,news
fiction: The following mathematical expressions represent four different concentrations of a chemical solution to be used in a science experiment. Which one is equal in magnitude to 1/1000? (Answer: C),0.7,512,1,1747898809.1784334,2025-05-22T07:26:49.178437,0.21353746950626373,0.38727468252182007,Mistral-7B,2025-05-22T10:59:38.189870,7300000000,1,40,fiction
wiki: No babbling by 12 months.,0.7,512,1,1747898817.3893964,2025-05-22T07:26:57.389400,0.2023247629404068,0.373167484998703,Mistral-7B,2025-05-22T10:59:38.295325,7300000000,2,40,wiki
"code: Explain what this code does:
def function_56(x): return x * 2",0.7,512,1,1747898825.6007001,2025-05-22T07:27:05.600704,0.21893857419490814,0.3947235345840454,Mistral-7B,2025-05-22T10:59:38.393858,7300000000,3,40,code
"code: Explain what this code does:
def function_36(x): return x * 2",0.7,512,1,1747898832.6268206,2025-05-22T07:27:12.626828,0.21919363737106323,0.39523136615753174,Mistral-7B,2025-05-22T10:59:38.491765,7300000000,4,40,code
"wiki: These kinds of groups more often than not interconnect with each other, forming larger networks.",0.7,512,0,1747898862.2006996,2025-05-22T07:27:42.200717,0.24576641619205475,0.39813363552093506,Mistral-7B,2025-05-22T10:59:39.898047,7300000000,0,45,wiki
news: Three transients have also been arrested for their participation.,0.7,512,0,1747898870.212356,2025-05-22T07:27:50.212362,0.25011032819747925,0.4021473824977875,Mistral-7B,2025-05-22T10:59:39.978714,7300000000,1,45,news
fiction: What do cells break down to produce energy? (Answer: A),0.7,512,0,1747898872.2102063,2025-05-22T07:27:52.210213,0.25231465697288513,0.4053540527820587,Mistral-7B,2025-05-22T10:59:40.067061,7300000000,2,45,fiction
wiki: Alabama was under military rule from the end of the war in May 1865 until its official restoration to the Union in 1868.,0.7,512,0,1747898879.5039191,2025-05-22T07:27:59.503923,0.2528632879257202,0.4063361883163452,Mistral-7B,2025-05-22T10:59:40.146073,7300000000,3,45,wiki
"wiki: Jackson, Harvey H. Inside Alabama: A Personal History of My State (2004).",0.7,512,0,1747898887.5379472,2025-05-22T07:28:07.537953,0.2453877329826355,0.3968593180179596,Mistral-7B,2025-05-22T10:59:40.225366,7300000000,4,45,wiki
fiction: A chemical property of a mineral is evident if the mineral (Answer: 2),0.7,512,1,1747898841.5118306,2025-05-22T07:27:21.511835,0.206554114818573,0.37554284930229187,Mistral-7B,2025-05-22T10:59:41.610742,7300000000,0,45,fiction
"news: Sun Jie, a coach and men's teacher at BDA since 2008, explains how introducing works from Western choreographers has broadened the overall abilities of Chinese ballet dancers.",0.7,512,1,1747898849.362685,2025-05-22T07:27:29.362697,0.19717319309711456,0.3607616722583771,Mistral-7B,2025-05-22T10:59:41.689774,7300000000,1,45,news
news: The victim was interviewed at Gulf Coast Children’s Advocacy Center.,0.7,512,1,1747898857.666199,2025-05-22T07:27:37.666203,0.2159593105316162,0.3917878270149231,Mistral-7B,2025-05-22T10:59:41.765601,7300000000,2,45,news
"wiki: The Legislature is responsible for writing, debating, passing, or defeating state legislation.",0.7,512,1,1747898865.7007108,2025-05-22T07:27:45.700715,0.2126169502735138,0.38602012395858765,Mistral-7B,2025-05-22T10:59:41.841496,7300000000,3,45,wiki
"news: ""It's not just a few ballet steps here and there; he asks you to fully engage with yourself, not only as a dancer but as an actor and a person.""",0.7,512,1,1747898874.0081367,2025-05-22T07:27:54.008141,0.20144441723823547,0.3681897521018982,Mistral-7B,2025-05-22T10:59:41.916703,7300000000,4,45,news
"wiki: Many of these attacks were done by individual assailants and the majority took place in the late 1870s, the early 1880s and the 1890s, with some still occurring in the early 1900s.",0.7,512,0,1747898895.7597368,2025-05-22T07:28:15.759747,0.25660836696624756,0.415205180644989,Mistral-7B,2025-05-22T10:59:43.307729,7300000000,0,50,wiki
"wiki: Because of the constraints of the Alabama Constitution, which centralizes power in the state legislature, only seven counties (Jefferson, Lee, Mobile, Madison, Montgomery, Shelby, and Tuscaloosa) in the state have limited home rule.",0.7,512,0,1747898903.7977083,2025-05-22T07:28:23.797715,0.243656724691391,0.39376914501190186,Mistral-7B,2025-05-22T10:59:43.400307,7300000000,1,50,wiki
wiki: Sleep problems affect about two-thirds of individuals with ASD at some point in childhood.,0.7,512,0,1747898911.8620806,2025-05-22T07:28:31.862086,0.2505171597003937,0.4025862514972687,Mistral-7B,2025-05-22T10:59:43.502289,7300000000,2,50,wiki
"wiki: Albedo in Astronomy  In astronomy, the term albedo can be defined in several different ways, depending upon the application and the wavelength of electromagnetic radiation involved.",0.7,512,0,1747898919.9824088,2025-05-22T07:28:39.982414,0.2548066973686218,0.4087374806404114,Mistral-7B,2025-05-22T10:59:43.618267,7300000000,3,50,wiki
"news: Data processing policies Companies need to do data process flow mapping to see what data is being collected, how it's being processed, and who is receiving processed copies, Rickard said.",0.7,512,0,1747898928.1995244,2025-05-22T07:28:48.199530,0.24018633365631104,0.38724878430366516,Mistral-7B,2025-05-22T10:59:43.724603,7300000000,4,50,news
"wiki: Alabama English is predominantly Southern, and is related to South Midland speech which was taken across the border from Tennessee.",0.7,512,1,1747898882.9407616,2025-05-22T07:28:02.940780,0.19670043885707855,0.3585883677005768,Mistral-7B,2025-05-22T10:59:45.119443,7300000000,0,50,wiki
"news: The EU's General Data Protection Regulation (GDPR) went into effect in May, requiring all organizations that handle the data of EU citizens to comply with its provisions regarding collecting and using personal data.",0.7,512,1,1747898891.2375145,2025-05-22T07:28:11.237519,0.21932008862495422,0.3964220881462097,Mistral-7B,2025-05-22T10:59:45.203127,7300000000,1,50,news
wiki: Autism rights or neurodiversity advocates believe that the autism spectrum is genetic and should be accepted as a natural expression of the human genome.,0.7,512,1,1747898899.3522987,2025-05-22T07:28:19.352303,0.20654045045375824,0.3749811053276062,Mistral-7B,2025-05-22T10:59:45.290782,7300000000,2,50,wiki
news: The registration fee is $300.,0.7,512,1,1747898907.4216566,2025-05-22T07:28:27.421661,0.21352353692054749,0.3879839777946472,Mistral-7B,2025-05-22T10:59:45.369533,7300000000,3,50,news
"news: This time around, everything went smoothly and I was able to log into the Gitstorage interface (Figure B).",0.7,512,1,1747898915.467867,2025-05-22T07:28:35.467871,0.20676051080226898,0.37529632449150085,Mistral-7B,2025-05-22T10:59:45.448806,7300000000,4,50,news
wiki: One criticism of the current constitution claims that its complexity and length intentionally codify segregation and racism.,0.7,512,0,1747898935.6395204,2025-05-22T07:28:55.639526,0.251476913690567,0.40694141387939453,Mistral-7B,2025-05-22T10:59:46.841235,7300000000,0,55,wiki
"wiki: Mohl, Raymond A.",0.7,512,0,1747898943.6886692,2025-05-22T07:29:03.688675,0.24599453806877136,0.397186815738678,Mistral-7B,2025-05-22T10:59:46.934645,7300000000,1,55,wiki
"code: Explain what this code does:
def function_6(x): return x * 2",0.7,512,0,1747898950.508409,2025-05-22T07:29:10.508414,0.2517218589782715,0.40357401967048645,Mistral-7B,2025-05-22T10:59:47.010746,7300000000,2,55,code
wiki: Other anarchists advocated for or used art as a means to achieve anarchist ends.,0.7,512,0,1747898957.4185188,2025-05-22T07:29:17.418525,0.24468988180160522,0.39553749561309814,Mistral-7B,2025-05-22T10:59:47.119849,7300000000,3,55,wiki
news: You can also login with the non-admin user you created.,0.7,512,0,1747898965.2750874,2025-05-22T07:29:25.275094,0.23300665616989136,0.3783153295516968,Mistral-7B,2025-05-22T10:59:47.197503,7300000000,4,55,news
"wiki: Unusual eating behavior occurs in about three-quarters of children with ASD, to the extent that it was formerly a diagnostic indicator.",0.7,512,1,1747898924.279277,2025-05-22T07:28:44.279281,0.20085352659225464,0.36621445417404175,Mistral-7B,2025-05-22T10:59:48.583772,7300000000,0,55,wiki
"news: Over the past two decades, Java has arguably been the most successful programming language on the planet.",0.7,512,1,1747898932.358915,2025-05-22T07:28:52.358919,0.21173207461833954,0.38219815492630005,Mistral-7B,2025-05-22T10:59:48.667576,7300000000,1,55,news
"wiki: The state legislature has retained power over local governments by refusing to pass a constitutional amendment establishing home rule for counties, as recommended by the 1973 Alabama Constitutional Commission.",0.7,512,1,1747898940.2277942,2025-05-22T07:29:00.227798,0.20527008175849915,0.37457865476608276,Mistral-7B,2025-05-22T10:59:48.745762,7300000000,2,55,wiki
